sku,product_name,category,subcategory,price,inventory,last_updated
Ho-De-3026,Test Product 8990 [Updated],Home & Kitchen,Decor,401.3899310157739,88.0,2024-08-17 11:06:03.431624
TO-ED-8773,Test Product 8991 [Updated],Toys,Educational,311.6451854638841,30.0,2024-10-28 11:06:03.431655
CL-ME-7027,Test Product 8992 (New),Clothing,Mens,103.50248491252427,11.0,2024-07-11 11:06:03.431684
SP-FI-1202,Test Product 8993 - Latest Model,Sports,Fitness,451.75674885322366,54.0,2024-12-06 11:06:03.431712
EL-CA-6880,Test Product 8996 - Latest Model,Electronics,Cameras,454.37722469864497,40.0,2024-11-03 11:06:03.431799
CL-KI-8130,Test Product 8997 [Updated],Clothing,,444.9807662712869,-7.0,2024-02-18 11:06:03.431831
Cl-Sh-4822,Test Product 8999 (New),Clothing,Shoes,294.3407271833408,28.0,
EL-AU-9120,Test Product 9001 [Updated],Electronics,Audio,292.0297926887733,43.0,2024-10-26 11:06:03.431952
EL-CA-2958,Test Product 9003 - Latest Model,Electronics,Cameras,208.3385547960317,6.0,2025-01-20 11:06:03.432012
BO-NO-5876,Test Product 9008 (New),books,Non-Fiction,250.0164484117045,15.0,
BO-FI-3969,Test Product 9010 - Latest Model,Books,Fiction,358.74766394628386,52.0,2024-10-06 11:06:03.432225
BO-RE-8870,Test Product 9012 - Latest Model,books,Reference,43.37276547083069,58.0,2024-07-13 11:06:03.432282
CL-WO-4171,Test Product 9014 (New),Clothing,Womens,336.0646308489627,98.0,2024-12-02 11:06:03.432339
To-Ou-5256,Test Product 9015 [Updated],Toys,Outdoor,117.67261282866468,-1.0,2025-01-09 11:06:03.432368
SP-EQ-8413,Test Product 9016 (New),Sports,Equipment,289.7275320102101,-5.0,2024-05-01 11:06:03.432397
HO-CO-3742,Test Product 9017,,Cookware,215.79112275680725,38.0,2024-08-27 11:06:03.432428
,Test Product 9021 (New),Books,Educational,,45.0,2024-08-25 11:06:03.432545
Cl-Ac-9072,Test Product 9022 [Updated],Clothing,Accessories,35.02943747830221,30.0,2024-08-06 11:06:03.432574
CL-AC-7719,Test Product 9024 (New),Clothing,Accessories,,-3.0,2024-04-12 11:06:03.432632
TO-GA-4149,Test Product 9025 (New),toys,,241.61398965420756,-6.0,2024-06-27 11:06:03.43266
SP-FI-5273,Test Product 9026 (New),Sports,Fitness,474.43924838270857,72.0,2024-09-23 11:06:03.432689
EL-PH-4742,Test Product 9027 (New),,,361.6043425299997,-2.0,2024-10-14 11:06:03.43272
TO-BU-3350,Test Product 9029 [Updated],Toys,Building,432.3699624512031,31.0,2024-03-24 11:06:03.43278
Bo-Re-9213,Test Product 9032 (New),Books,Reference,,43.0,2024-05-02 11:06:03.432871
El-Ca-2966,Test Product 9036 [Updated],electronics,Cameras,448.1989014444197,90.0,2024-04-29 11:06:03.432988
TO-AR-3229,Test Product 9037,Toys,Arts & Crafts,421.5099265315237,55.0,2024-08-12 11:06:03.433017
SP-FI-1322,Test Product 9038 - Latest Model,Sports,Fitness,276.620150119372,0.0,2024-06-13 11:06:03.433046
BO-ED-2783,Test Product 9039 [Updated],Books,Educational,326.331767591865,0.0,2024-09-29 11:06:03.433075
EL-AC-4332,Test Product 9040 [Updated],Electronics,Accessories,376.883130822215,68.0,2024-11-15 11:06:03.433105
Cl-Ac-4129,,Clothing,Accessories,408.4077168349075,25.0,2025-01-20 11:06:03.433134
TO-AR-1996,Test Product 9043 - Latest Model,Toys,Arts & Crafts,193.12194378839976,30.0,2024-06-16 11:06:03.433191
BO-NO-8025,Test Product 9046,Books,Non-Fiction,380.06469147531305,72.0,2024-07-10 11:06:03.433277
TO-GA-2904,,Toys,Games,480.8026569773838,96.0,2024-04-01 11:06:03.433305
,Test Product 9048 - Latest Model,Clothing,Kids,294.684314693656,51.0,2024-02-22 11:06:03.433336
EL-PH-7789,Test Product 9052,Electronics,Phones,28.296083625796022,9.0,2024-07-12 11:06:03.433455
El-Ca-4210,Test Product 9056 (New),Electronics,Cameras,319.0248183312393,92.0,2024-11-17 11:06:03.433569
SP-AC-9518,Test Product 9059 (New),Sports,Accessories,212.27653056396792,20.0,
SP-EQ-5497,Test Product 9060 - Latest Model,Sports,Equipment,108.87577596374376,75.0,2024-12-26 11:06:03.433684
,Test Product 9061 [Updated],Clothing,Shoes,132.0262226394369,2.0,2024-11-26 11:06:03.433713
BO-CH-2500,Test Product 9062 (New),Books,Children,461.8051556705958,25.0,2024-10-04 11:06:03.433741
CL-KI-8052,Test Product 9063 (New),Clothing,Kids,284.3992834627354,,2025-01-08 11:06:03.43377
EL-AC-5744,Test Product 9064 (New),Electronics,Accessories,91.8878465555659,8.0,2024-08-12 11:06:03.433798
SP-EQ-1913,Test Product 9065 (New),Sports,,109.26476211157521,44.0,2024-11-20 11:06:03.433831
HO-ST-4873,Test Product 9066,Home & Kitchen,Storage,123.29408671076166,88.0,2024-03-16 11:06:03.433862
BO-ED-6188,Test Product 9067,books,Educational,254.6214072193253,20.0,2024-06-26 11:06:03.433895
HO-DE-5892,Test Product 9072 (New),home & kitchen,Decor,43.55956467340634,34.0,2024-02-24 11:06:03.434043
TO-ED-8057,Test Product 9073 - Latest Model,Toys,Educational,302.608357917314,73.0,2024-08-20 11:06:03.434072
TO-BU-1596,Test Product 9074 [Updated],Toys,Building,454.6874312641923,36.0,
CL-AC-6853,Test Product 9076 - Latest Model,Clothing,Accessories,372.7794278729556,62.0,2024-06-03 11:06:03.434157
Cl-Sh-6348,,clothing,Shoes,302.97804855688355,30.0,2024-05-11 11:06:03.434214
EL-PH-8690,Test Product 9082 (New),Electronics,Phones,129.39453920040353,64.0,2024-12-06 11:06:03.434327
HO-FU-2657,Test Product 9083 - Latest Model,Home & Kitchen,Furniture,204.42575952903374,96.0,2025-01-11 11:06:03.434355
SP-AC-7318,Test Product 9084,sports,Accessories,,41.0,2024-03-25 11:06:03.434384
HO-FU-8004,Test Product 9085 (New),Home & Kitchen,Furniture,247.18660953534766,-1.0,2025-01-21 11:06:03.434412
TO-GA-3772,Test Product 9090 - Latest Model,toys,Games,211.67735365995605,,2024-12-02 11:06:03.434559
To-Ed-2848,Test Product 9091 - Latest Model,Toys,Educational,435.1373983227741,97.0,2024-02-22 11:06:03.434588
EL-LA-8733,Test Product 9092 - Latest Model,Electronics,Laptops,85.703491247036,-5.0,2024-04-22 11:06:03.434619
SP-FI-6804,Test Product 9093 (New),Sports,Fitness,491.07527655691405,60.0,2024-07-09 11:06:03.434648
HO-AP-1010,Test Product 9096 (New),home & kitchen,Appliances,297.6433407702356,,2024-12-13 11:06:03.434736
EL-AU-5767,Test Product 9099 - Latest Model,Electronics,Audio,,49.0,2024-06-18 11:06:03.434826
CL-KI-6899,Test Product 9100 - Latest Model,Clothing,Kids,443.4909116102411,12.0,2024-05-29 11:06:03.434856
HO-CO-3145,Test Product 9101,Home & Kitchen,Cookware,203.2016071378236,59.0,2024-06-26 11:06:03.434886
HO-CO-2861,Test Product 9102 [Updated],Home & Kitchen,Cookware,120.15561866091244,46.0,2024-03-07 11:06:03.434916
,Test Product 9103 - Latest Model,home & kitchen,Decor,496.6570512671114,44.0,2025-01-16 11:06:03.434947
EL-PH-2637,Test Product 9104 (New),electronics,Phones,409.72201226773944,75.0,2024-04-02 11:06:03.434977
SP-AC-1826,Test Product 9106 (New),Sports,Accessories,225.10271020631797,63.0,2024-09-04 11:06:03.435038
TO-GA-5644,Test Product 9111 (New),toys,Games,108.71568781133631,71.0,2024-02-26 11:06:03.435184
EL-AU-3245,Test Product 9113,Electronics,Audio,116.34571660839835,-8.0,2024-02-18 11:06:03.435242
Cl-Sh-5730,,Clothing,Shoes,281.14358119050297,58.0,2024-04-16 11:06:03.435334
TO-ED-8774,Test Product 9117 (New),Toys,Educational,19.50838699323588,30.0,2024-07-01 11:06:03.435363
HO-ST-6455,Test Product 9123 - Latest Model,,Storage,252.40692456297128,-3.0,2024-02-18 11:06:03.435535
CL-ME-1060,Test Product 9124,Clothing,Mens,355.78756180734916,42.0,2024-10-24 11:06:03.435564
BO-CH-7867,Test Product 9127 - Latest Model,Books,Children,396.11438808866615,7.0,2024-08-05 11:06:03.435652
EL-CA-8570,Test Product 9128 - Latest Model,Electronics,Cameras,200.68793201153196,36.0,2024-03-22 11:06:03.43568
EL-LA-4821,Test Product 9129 - Latest Model,,Laptops,315.7824272488742,59.0,2024-02-17 11:06:03.435709
TO-GA-6257,Test Product 9130 - Latest Model,Toys,Games,78.34999133589761,40.0,2024-02-10 11:06:03.435737
SP-CL-5046,Test Product 9131,Sports,Clothing,169.4587622296331,20.0,2024-03-26 11:06:03.435766
EL-AU-1195,,,Audio,186.74726494533263,33.0,2024-07-07 11:06:03.435794
CL-SH-3185,Test Product 9133 - Latest Model,Clothing,Shoes,,13.0,2024-07-25 11:06:03.435826
HO-AP-5236,Test Product 9134,home & kitchen,,365.1970173158401,48.0,2024-04-22 11:06:03.435857
SP-AC-9646,Test Product 9135 (New),Sports,Accessories,341.4373846886838,-9.0,2024-12-06 11:06:03.435887
SP-CL-5650,Test Product 9136,,Clothing,204.49788257467702,0.0,2024-08-20 11:06:03.435917
,Test Product 9139 [Updated],Clothing,Kids,217.3818441560156,4.0,2025-01-04 11:06:03.436009
EL-LA-5941,Test Product 9140 [Updated],Electronics,Laptops,380.7594682060073,,2024-09-08 11:06:03.43604
EL-AU-6433,Test Product 9143 [Updated],Electronics,Audio,489.8622765945679,74.0,2024-12-24 11:06:03.436128
CL-ME-3301,Test Product 9145,Clothing,Mens,242.07058296495345,33.0,2024-08-13 11:06:03.436186
CL-AC-4962,,Clothing,Accessories,276.9659191717294,98.0,2024-04-03 11:06:03.436245
Sp-Ac-9101,Test Product 9149 [Updated],,Accessories,228.53032089668784,-5.0,2025-01-19 11:06:03.436303
Bo-Ed-2566,Test Product 9150 - Latest Model,Books,Educational,381.02207538392895,72.0,2024-03-01 11:06:03.436331
SP-CL-5816,Test Product 9151 [Updated],sports,Clothing,,49.0,2024-04-22 11:06:03.43636
Bo-Re-3174,Test Product 9152 [Updated],Books,Reference,491.82642685910054,84.0,2024-09-21 11:06:03.436388
EL-PH-8082,Test Product 9155 (New),Electronics,Phones,483.73530175821975,14.0,2024-02-18 11:06:03.436474
EL-AC-9804,Test Product 9156,Electronics,,262.45405698139314,,2024-03-30 11:06:03.436503
HO-DE-9326,Test Product 9158,Home & Kitchen,Decor,,74.0,
BO-ED-5367,Test Product 9159 - Latest Model,Books,Educational,$486.99,49.0,2024-04-15 11:06:03.436591
HO-FU-1523,Test Product 9161 - Latest Model,Home & Kitchen,Furniture,359.7373355681397,49.0,2024-08-18 11:06:03.436649
BO-ED-2920,Test Product 9162 (New),Books,Educational,251.5315978048225,75.0,2024-05-15 11:06:03.436678
BO-NO-3877,Test Product 9163 (New),Books,,138.7380976276136,7.0,2024-12-06 11:06:03.436707
TO-AR-2170,Test Product 9164 - Latest Model,Toys,Arts & Crafts,242.0365375862846,99.0,2025-01-18 11:06:03.436735
EL-PH-6530,Test Product 9165 [Updated],Electronics,Phones,197.21461677988572,70.0,2024-09-19 11:06:03.436765
HO-DE-5664,Test Product 9166 - Latest Model,,Decor,$82.71,-9.0,2024-03-30 11:06:03.436797
SP-FI-2192,,Sports,Fitness,179.97493319726254,7.0,2024-05-14 11:06:03.436829
TO-AR-7588,Test Product 9169 (New),Toys,Arts & Crafts,318.8980122432636,11.0,2024-11-18 11:06:03.436888
BO-ED-5099,Test Product 9173 [Updated],Books,Educational,450.60939251144146,,2024-09-12 11:06:03.437004
HO-ST-8866,Test Product 9174 (New),Home & Kitchen,,137.25436482071217,3.0,2024-07-26 11:06:03.437033
CL-AC-3339,Test Product 9175 - Latest Model,Clothing,Accessories,249.40871548592708,35.0,2024-08-28 11:06:03.437061
CL-AC-9581,Test Product 9176 [Updated],Clothing,Accessories,,81.0,2024-09-14 11:06:03.43709
HO-ST-7008,Test Product 9177,Home & Kitchen,Storage,307.67718270885337,-3.0,2024-08-20 11:06:03.437118
EL-PH-6948,Test Product 9178 [Updated],Electronics,Phones,48.31884360496103,22.0,2024-04-07 11:06:03.437149
BO-NO-1960,Test Product 9179 - Latest Model,Books,Non-Fiction,261.74737701336477,96.0,2025-01-26 11:06:03.437179
TO-ED-7535,Test Product 9182 (New),toys,,,67.0,2024-09-07 11:06:03.437265
EL-PH-6728,Test Product 9184 - Latest Model,Electronics,Phones,63.520958384465665,92.0,2024-08-18 11:06:03.437325
BO-FI-6165,Test Product 9185 [Updated],Books,Fiction,88.4965618935569,87.0,2024-05-04 11:06:03.437354
CL-WO-3101,,Clothing,Womens,390.86382980125273,59.0,2024-04-13 11:06:03.437382
Cl-Sh-8207,Test Product 9188 - Latest Model,Clothing,Shoes,126.3449990509998,79.0,2024-03-03 11:06:03.437439
SP-FI-7321,Test Product 9189 (New),Sports,Fitness,127.34796912805142,81.0,2024-10-08 11:06:03.437468
BO-NO-8100,Test Product 9190 - Latest Model,Books,Non-Fiction,29.068828405152658,,2024-03-26 11:06:03.437496
EL-CA-4083,,Electronics,Cameras,184.18003692293192,0.0,2024-04-29 11:06:03.437528
CL-SH-8879,Test Product 9198,Clothing,Shoes,213.28528314126746,26.0,2024-04-06 11:06:03.43773
CL-ME-6498,Test Product 9199 [Updated],Clothing,Mens,,-3.0,2024-06-25 11:06:03.43776
,Test Product 9200 (New),,Accessories,127.84655131254826,18.0,2024-10-31 11:06:03.437789
SP-FI-5411,,sports,Fitness,398.32181512067064,-7.0,2024-05-05 11:06:03.43782
SP-AC-5405,Test Product 9204 [Updated],Sports,Accessories,284.94566851583556,27.0,2024-02-08 11:06:03.437909
BO-NO-7155,Test Product 9205 (New),Books,Non-Fiction,40.49656296302054,57.0,2024-11-08 11:06:03.437938
HO-AP-5631,Test Product 9206 - Latest Model,Home & Kitchen,Appliances,254.5974702717154,63.0,2024-12-03 11:06:03.437967
BO-CH-1310,Test Product 9207,Books,Children,96.97118610058779,2.0,2024-07-21 11:06:03.437995
HO-ST-9155,Test Product 9208 (New),Home & Kitchen,Storage,38.55325143883121,76.0,2024-02-13 11:06:03.438024
CL-WO-1962,Test Product 9210 - Latest Model,Clothing,Womens,185.70121633984846,86.0,2024-07-25 11:06:03.438082
BO-NO-4740,Test Product 9212,Books,Non-Fiction,311.8341725830609,37.0,2024-08-06 11:06:03.438139
EL-PH-5822,Test Product 9213 - Latest Model,Electronics,,403.7508267867728,34.0,2024-08-18 11:06:03.438167
SP-OU-5695,Test Product 9214 - Latest Model,sports,Outdoor,163.57201583639318,84.0,2024-10-07 11:06:03.438196
HO-FU-1679,,Home & Kitchen,Furniture,385.5099059032892,19.0,2024-12-13 11:06:03.43826
CL-KI-5657,Test Product 9217 - Latest Model,Clothing,Kids,482.95923583015554,80.0,2024-04-21 11:06:03.43829
EL-LA-5295,Test Product 9223 [Updated],Electronics,Laptops,339.1603258567127,37.0,2024-03-17 11:06:03.438476
TO-OU-2689,Test Product 9225 (New),Toys,Outdoor,$216.44,71.0,2024-05-20 11:06:03.438537
SP-AC-2675,Test Product 9228 - Latest Model,sports,Accessories,452.7238519889405,6.0,2024-03-10 11:06:03.43863
EL-AU-2412,Test Product 9229 (New),Electronics,Audio,319.36627060206064,51.0,
HO-DE-8310,Test Product 9231 - Latest Model,Home & Kitchen,Decor,267.44427464952827,91.0,2024-08-19 11:06:03.438716
BO-CH-8183,Test Product 9232 [Updated],Books,Children,299.9595591729696,43.0,2024-07-08 11:06:03.438745
TO-GA-1044,Test Product 9234 [Updated],Toys,,334.7364832950511,74.0,2024-03-27 11:06:03.438804
CL-AC-9405,Test Product 9236 (New),Clothing,Accessories,183.46259872465302,3.0,2024-11-25 11:06:03.438864
CL-KI-9478,Test Product 9238,Clothing,Kids,37.383866021073985,39.0,2024-11-12 11:06:03.438922
EL-PH-4589,Test Product 9240 - Latest Model,Electronics,Phones,259.6274612259266,73.0,2024-11-21 11:06:03.43898
EL-LA-4899,Test Product 9241 [Updated],Electronics,Laptops,168.55915186642466,62.0,2024-02-18 11:06:03.43901
EL-AU-5016,Test Product 9246 - Latest Model,electronics,Audio,71.80120595237375,30.0,2024-12-11 11:06:03.439158
SP-CL-2173,Test Product 9247 [Updated],Sports,Clothing,309.22896370994954,9.0,2024-07-07 11:06:03.439186
EL-CA-6927,Test Product 9248 [Updated],Electronics,Cameras,312.07968198893843,53.0,2024-10-14 11:06:03.439215
CL-AC-5738,Test Product 9249,Clothing,Accessories,287.3659988573314,12.0,2024-06-02 11:06:03.439244
HO-CO-4255,Test Product 9253 (New),Home & Kitchen,Cookware,$271.24,67.0,2024-11-11 11:06:03.439358
EL-AC-3515,Test Product 9254 - Latest Model,Electronics,Accessories,225.38650717762025,25.0,2024-06-06 11:06:03.439387
BO-NO-6643,Test Product 9259 - Latest Model,Books,Non-Fiction,425.89879243989645,,2024-06-13 11:06:03.439529
Cl-Ki-1623,Test Product 9260,Clothing,Kids,32.53830464195768,-5.0,2024-12-01 11:06:03.439557
HO-FU-3720,Test Product 9261,Home & Kitchen,Furniture,427.5992065012137,59.0,2024-08-20 11:06:03.439586
SP-EQ-2966,Test Product 9262 (New),Sports,Equipment,398.69752836642067,41.0,2024-02-21 11:06:03.439618
SP-CL-4769,Test Product 9264 [Updated],Sports,Clothing,181.80331274373836,63.0,2025-01-22 11:06:03.439675
To-Bu-1318,Test Product 9267 - Latest Model,Toys,Building,335.85292519508727,56.0,
CL-AC-1927,Test Product 9269 [Updated],Clothing,Accessories,202.05491221735542,33.0,2024-03-06 11:06:03.439822
CL-KI-3983,Test Product 9270,Clothing,Kids,421.0431040362525,64.0,2024-10-19 11:06:03.439852
,Test Product 9271 [Updated],toys,Outdoor,,19.0,2024-11-04 11:06:03.439881
BO-FI-4850,Test Product 9272 (New),Books,Fiction,101.27465440878376,46.0,2024-04-12 11:06:03.43991
EL-LA-9371,Test Product 9273 (New),Electronics,Laptops,42.44950493566143,79.0,2024-09-06 11:06:03.439939
EL-AC-9425,Test Product 9274 [Updated],Electronics,Accessories,204.52602555014425,31.0,2024-08-28 11:06:03.439967
TO-AR-5976,Test Product 9276 [Updated],Toys,Arts & Crafts,17.54806662663893,-5.0,2024-06-27 11:06:03.440024
CL-KI-5447,Test Product 9278 (New),Clothing,Kids,462.27531019821566,59.0,
Ho-Fu-7599,Test Product 9279 (New),home & kitchen,Furniture,156.52318516557122,51.0,2024-12-25 11:06:03.44011
TO-GA-1864,Test Product 9280 [Updated],Toys,Games,488.3836432358191,68.0,2025-01-01 11:06:03.440139
CL-WO-8729,Test Product 9281 (New),Clothing,Womens,338.41048223390345,60.0,2024-03-07 11:06:03.440167
EL-CA-5249,Test Product 9284 [Updated],Electronics,Cameras,420.6027768432001,92.0,2024-06-27 11:06:03.440258
EL-AC-6244,Test Product 9286 [Updated],Electronics,Accessories,233.1670204569327,99.0,2024-03-27 11:06:03.440315
HO-FU-3099,Test Product 9287,Home & Kitchen,Furniture,92.67552617099656,86.0,2024-09-20 11:06:03.440344
BO-CH-2511,Test Product 9288 (New),Books,Children,403.29518124296726,66.0,2024-09-22 11:06:03.440373
TO-AR-6213,Test Product 9290 - Latest Model,Toys,Arts & Crafts,16.2520671822879,65.0,2024-07-24 11:06:03.44043
BO-NO-4402,Test Product 9293,Books,Non-Fiction,299.47149122204803,37.0,2025-01-13 11:06:03.440518
CL-SH-6893,Test Product 9297 (New),Clothing,Shoes,497.31344309627696,81.0,2024-03-03 11:06:03.440637
HO-DE-3608,Test Product 9300 - Latest Model,Home & Kitchen,Decor,304.76776388333377,,2024-09-18 11:06:03.440727
EL-AU-1304,Test Product 9302 (New),Electronics,Audio,,60.0,2025-01-05 11:06:03.440787
BO-FI-4077,Test Product 9304,Books,,158.9635545632069,92.0,2024-06-11 11:06:03.440848
HO-CO-6833,Test Product 9306 - Latest Model,Home & Kitchen,Cookware,351.477094145394,67.0,2024-09-01 11:06:03.440909
CL-ME-4580,Test Product 9307 - Latest Model,Clothing,Mens,274.54354109170526,11.0,2024-12-30 11:06:03.44094
HO-FU-9821,Test Product 9308,Home & Kitchen,Furniture,294.6472812072953,34.0,2024-09-25 11:06:03.44097
HO-DE-1898,Test Product 9309,Home & Kitchen,Decor,,1.0,2024-07-02 11:06:03.440999
SP-OU-7629,Test Product 9310 - Latest Model,Sports,Outdoor,395.8124787765263,99.0,2024-12-11 11:06:03.441028
BO-NO-4350,Test Product 9312 [Updated],Books,Non-Fiction,57.764175672536254,91.0,2024-05-04 11:06:03.441085
,,Toys,Educational,419.06120671931893,34.0,2024-09-23 11:06:03.441143
CL-ME-8389,Test Product 9317,Clothing,Mens,332.0578830278006,80.0,2024-11-04 11:06:03.44123
BO-NO-1115,Test Product 9318 [Updated],Books,Non-Fiction,16.423376146942477,3.0,2024-10-31 11:06:03.441261
HO-DE-2760,Test Product 9319 [Updated],Home & Kitchen,Decor,319.94640837453136,70.0,2024-09-28 11:06:03.44129
BO-FI-5963,Test Product 9320 - Latest Model,Books,Fiction,388.6682890967175,32.0,2024-07-08 11:06:03.441318
TO-BU-5794,Test Product 9321 [Updated],Toys,Building,245.64600112455008,55.0,2024-07-07 11:06:03.441349
EL-AU-1479,Test Product 9323 - Latest Model,Electronics,,168.75821374976647,63.0,2024-08-29 11:06:03.441406
Sp-Fi-6440,Test Product 9326,Sports,Fitness,314.4333231101738,48.0,2024-04-07 11:06:03.441495
HO-CO-5052,Test Product 9327 (New),Home & Kitchen,Cookware,,39.0,2024-11-10 11:06:03.441524
TO-OU-4345,Test Product 9330 - Latest Model,Toys,Outdoor,356.08856048289107,5.0,2024-03-15 11:06:03.44161
TO-BU-6289,Test Product 9331,Toys,Building,302.87766524160895,57.0,2024-08-25 11:06:03.441638
BO-RE-5725,Test Product 9332 - Latest Model,Books,Reference,319.90055559497654,74.0,2025-02-05 11:06:03.441667
El-La-8645,Test Product 9334 (New),Electronics,Laptops,458.4648691589413,56.0,2024-06-24 11:06:03.441724
TO-BU-6753,Test Product 9336 (New),Toys,Building,155.25238703535024,26.0,2024-04-09 11:06:03.441782
CL-ME-1269,Test Product 9337,clothing,Mens,,-9.0,2024-06-15 11:06:03.441811
EL-AU-8442,Test Product 9338 (New),Electronics,Audio,466.6834575575706,64.0,2024-10-16 11:06:03.441844
TO-BU-6481,Test Product 9339 (New),Toys,Building,89.6506161585118,8.0,2024-09-21 11:06:03.441873
BO-RE-1458,Test Product 9340 - Latest Model,Books,Reference,296.6834393497611,80.0,2024-08-10 11:06:03.441903
EL-AU-6926,Test Product 9342 - Latest Model,Electronics,Audio,407.5685013607004,3.0,2024-04-14 11:06:03.441962
EL-CA-6860,Test Product 9343,Electronics,Cameras,282.9375347381665,82.0,2024-04-07 11:06:03.441992
BO-ED-6679,,books,,344.0823535148362,90.0,2024-10-04 11:06:03.442021
BO-ED-3081,Test Product 9345 - Latest Model,Books,Educational,324.3070116768704,52.0,2024-04-09 11:06:03.44205
HO-ST-7372,Test Product 9346,Home & Kitchen,Storage,172.6542015702949,-8.0,2024-09-08 11:06:03.442079
CL-KI-5676,Test Product 9348 [Updated],Clothing,Kids,431.0681292068921,74.0,2025-01-06 11:06:03.442139
CL-AC-4003,Test Product 9349 - Latest Model,,Accessories,229.38565253009105,-3.0,2024-08-27 11:06:03.442168
CL-ME-2402,Test Product 9351 - Latest Model,clothing,Mens,283.10991605899517,41.0,2024-03-28 11:06:03.442226
CL-SH-7789,Test Product 9352 - Latest Model,Clothing,Shoes,311.4228878748705,19.0,2024-10-09 11:06:03.442254
HO-ST-1052,Test Product 9353,Home & Kitchen,Storage,212.39001784270266,18.0,2024-03-03 11:06:03.442283
EL-AC-6370,Test Product 9354 - Latest Model,Electronics,Accessories,243.3359295581259,20.0,2024-10-18 11:06:03.442311
BO-RE-1202,Test Product 9357 (New),Books,Reference,444.20968449474157,30.0,2024-05-25 11:06:03.442397
HO-ST-1962,Test Product 9358 - Latest Model,Home & Kitchen,Storage,144.52178821781402,34.0,2024-02-13 11:06:03.442427
SP-EQ-8683,,,Equipment,426.41019460920865,49.0,2024-11-20 11:06:03.442456
SP-EQ-7571,Test Product 9360,Sports,Equipment,102.33883734229474,-3.0,2024-04-27 11:06:03.442486
EL-LA-1719,,electronics,Laptops,91.96527542727128,74.0,
SP-EQ-5937,Test Product 9365,Sports,,168.5473865709332,3.0,2024-07-19 11:06:03.442633
HO-CO-6905,Test Product 9366 - Latest Model,Home & Kitchen,Cookware,458.73775376708755,4.0,2024-04-02 11:06:03.442662
TO-ED-8937,Test Product 9367 (New),,Educational,40.41461896038717,22.0,2024-04-07 11:06:03.442691
BO-NO-9087,Test Product 9368 - Latest Model,Books,Non-Fiction,,25.0,2024-07-03 11:06:03.442722
,Test Product 9370 [Updated],Electronics,Cameras,105.23880111690431,76.0,2024-06-03 11:06:03.442783
,Test Product 9371,Electronics,,426.3698938250901,16.0,2024-04-17 11:06:03.442812
To-Ar-1526,Test Product 9373,Toys,Arts & Crafts,368.0113006588023,10.0,2024-03-08 11:06:03.442875
To-Ed-3615,Test Product 9374 [Updated],Toys,Educational,85.59200540839693,95.0,
BO-RE-3031,Test Product 9376 - Latest Model,Books,Reference,312.9285632769356,37.0,2024-04-13 11:06:03.442962
Bo-Re-1253,Test Product 9377 - Latest Model,Books,Reference,399.4209670497624,18.0,2024-11-10 11:06:03.442991
BO-FI-9874,,books,Fiction,$341.58,-7.0,
TO-BU-8105,Test Product 9379 (New),Toys,Building,,36.0,2025-01-01 11:06:03.443052
SP-AC-5425,Test Product 9380 [Updated],Sports,Accessories,93.94086553859147,45.0,2024-04-25 11:06:03.443081
BO-FI-9535,Test Product 9381 (New),Books,Fiction,17.2591409370906,8.0,2024-02-09 11:06:03.44311
HO-AP-5236,Test Product 9384,Home & Kitchen,Appliances,193.9311648393516,47.0,2024-02-20 11:06:03.443197
BO-RE-3523,Test Product 9385,Books,Reference,254.14963851747433,56.0,2024-12-04 11:06:03.443225
Sp-Eq-5710,Test Product 9389,Sports,Equipment,106.6887227100571,36.0,2024-02-14 11:06:03.443339
EL-AC-2081,Test Product 9390 (New),,Accessories,156.4443079381301,93.0,2024-03-19 11:06:03.443368
EL-CA-9894,Test Product 9391 - Latest Model,Electronics,Cameras,167.41904244126349,69.0,2024-05-10 11:06:03.443398
EL-PH-4746,Test Product 9393 - Latest Model,Electronics,Phones,177.04185231798286,9.0,2024-08-18 11:06:03.44346
TO-AR-7767,Test Product 9395 - Latest Model,Toys,Arts & Crafts,480.8160604370372,51.0,2024-04-21 11:06:03.443518
CL-WO-2507,Test Product 9396 - Latest Model,Clothing,Womens,159.27543040918897,73.0,2025-01-10 11:06:03.443547
EL-AC-9048,Test Product 9397,Electronics,Accessories,216.5843036061588,,2024-09-01 11:06:03.443575
HO-ST-2703,Test Product 9401,,Storage,233.31929206297775,73.0,2024-07-13 11:06:03.443692
TO-GA-8681,Test Product 9402 [Updated],Toys,Games,432.6275628886598,21.0,2025-01-24 11:06:03.443721
HO-AP-8943,Test Product 9403 (New),home & kitchen,Appliances,496.26610771088923,52.0,2024-04-03 11:06:03.44375
EL-PH-9660,Test Product 9404 (New),Electronics,Phones,463.08216231756194,81.0,2024-04-28 11:06:03.443778
Ho-Ap-4396,Test Product 9405,,Appliances,,-2.0,2025-02-01 11:06:03.443808
,Test Product 9407 [Updated],Toys,Building,325.0040554147083,26.0,2024-09-02 11:06:03.443869
Sp-Ac-5761,Test Product 9408 [Updated],Sports,Accessories,$412.98,74.0,2024-09-16 11:06:03.443899
TO-ED-1296,Test Product 9409 [Updated],toys,Educational,159.63128442036043,13.0,2024-11-20 11:06:03.443928
CL-AC-3689,Test Product 9410 (New),Clothing,Accessories,145.41783237448047,66.0,2024-09-15 11:06:03.443957
